Transaction ID,Account Id,Transaction Amount,Transaction Date,Transaction Type,Location,Device Id,IP Address,Merchant Id,Channel,Customer Age,Customer Occupation,Transaction Duration,Login Attempts,Account Balance,Previous Transaction Date
TRX00563,ACC072,106.40032637180695,2025-08-23 04:00:00,Deposit,Medan,DEV3,192.168.1.1,M003,ATM,56,Wiraswasta,71,3,9397207.148274822,2025-08-14 04:00:00
TRX00564,ACC060,279.36710414401097,2025-08-23 14:00:00,Payment,Jakarta,DEV3,10.0.0.1,M002,Internet Banking,35,Karyawan Swasta,238,4,5076337.57228306,2025-08-21 14:00:00
TRX00565,ACC046,77.25925008415632,2025-08-24 00:00:00,Deposit,Jakarta,DEV2,192.168.1.1,M001,Internet Banking,18,PNS,104,3,18229891.330893602,2025-08-16 00:00:00
TRX00566,ACC089,457.5473061330166,2025-08-24 10:00:00,Deposit,Surabaya,DEV2,192.168.1.1,M003,ATM,56,Karyawan Swasta,44,2,25117414.58232392,2025-08-22 10:00:00
TRX00567,ACC017,199.13093054190531,2025-08-24 20:00:00,Payment,Bandung,DEV1,10.0.0.1,M004,Internet Banking,38,Karyawan Swasta,202,2,2265519.2110701865,2025-08-19 20:00:00
TRX00568,ACC093,238.76245049232784,2025-08-25 06:00:00,Payment,Surabaya,DEV2,10.0.0.1,M002,Internet Banking,18,PNS,85,3,17489050.9922032,2025-08-18 06:00:00
TRX00569,ACC053,562.8392876737408,2025-08-25 16:00:00,Payment,Bali,DEV4,10.0.0.1,M001,Internet Banking,32,PNS,258,4,9041065.763803598,2025-08-17 16:00:00
TRX00570,ACC008,67.3475719524209,2025-08-26 02:00:00,Payment,Jakarta,DEV1,10.0.0.1,M003,ATM,21,Wiraswasta,92,1,32388801.29631781,2025-08-25 02:00:00
TRX00571,ACC079,399.04367788433404,2025-08-26 12:00:00,Withdrawal,Medan,DEV1,192.168.1.1,M004,ATM,37,PNS,34,2,23267191.229284566,2025-08-20 12:00:00
TRX00572,ACC027,83.11996486776572,2025-08-26 22:00:00,Withdrawal,Jakarta,DEV4,10.0.0.1,M002,Internet Banking,27,Karyawan Swasta,66,4,24816350.582002047,2025-08-25 22:00:00
TRX00573,ACC046,246.9711987870701,2025-08-27 08:00:00,Withdrawal,Medan,DEV1,10.0.0.1,M004,ATM,40,Karyawan Swasta,41,4,21441820.22286971,2025-08-25 08:00:00
TRX00574,ACC050,56.33651894891591,2025-08-27 18:00:00,Withdrawal,Bali,DEV2,192.168.1.1,M003,ATM,58,Pelajar,21,2,47805383.55327969,2025-08-26 18:00:00
TRX00575,ACC071,37.86185971455238,2025-08-28 04:00:00,Transfer,Bali,DEV3,172.16.0.1,M003,Internet Banking,51,PNS,101,2,10815282.743566005,2025-08-23 04:00:00
TRX00576,ACC003,170.34011561998446,2025-08-28 14:00:00,Withdrawal,Jakarta,DEV4,172.16.0.1,M001,ATM,63,Karyawan Swasta,10,4,25881546.566209327,2025-08-19 14:00:00
TRX00577,ACC093,8.77757279130069,2025-08-29 00:00:00,Payment,Medan,DEV2,192.168.1.1,M004,Mobile Banking,65,Pelajar,145,1,36827266.681430265,2025-08-23 00:00:00
TRX00578,ACC064,95.16372552049607,2025-08-29 10:00:00,Deposit,Bali,DEV4,172.16.0.1,M001,ATM,50,Pelajar,205,3,27886536.215414673,2025-08-28 10:00:00
TRX00579,ACC044,13.3355645352027,2025-08-29 20:00:00,Withdrawal,Surabaya,DEV4,192.168.1.1,M002,Mobile Banking,51,Wiraswasta,142,2,46458142.197268374,2025-08-28 20:00:00
TRX00580,ACC053,477.6370103675655,2025-08-30 06:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M001,Internet Banking,56,Karyawan Swasta,95,3,18960620.94650008,2025-08-28 06:00:00
TRX00581,ACC024,717.064571312604,2025-08-30 16:00:00,Payment,Medan,DEV1,10.0.0.1,M002,ATM,27,Wiraswasta,288,4,23237422.708081584,2025-08-21 16:00:00
TRX00582,ACC060,40.612389001054645,2025-08-31 02:00:00,Deposit,Jakarta,DEV2,172.16.0.1,M003,Internet Banking,37,Karyawan Swasta,189,3,4517263.529214948,2025-08-28 02:00:00
TRX00583,ACC003,282.1586337232035,2025-08-31 12:00:00,Deposit,Bali,DEV4,10.0.0.1,M003,Internet Banking,18,Wiraswasta,13,1,30489055.64149123,2025-08-30 12:00:00
TRX00584,ACC020,571.7509934898707,2025-08-31 22:00:00,Withdrawal,Jakarta,DEV1,172.16.0.1,M004,Internet Banking,30,Wiraswasta,135,4,14481777.225560492,2025-08-26 22:00:00
TRX00585,ACC046,574.6170585226301,2025-09-01 08:00:00,Deposit,Surabaya,DEV1,172.16.0.1,M002,Internet Banking,18,PNS,184,1,8099421.071826885,2025-08-25 08:00:00
TRX00586,ACC015,204.72676797203664,2025-09-01 18:00:00,Withdrawal,Bali,DEV4,10.0.0.1,M003,Internet Banking,22,Wiraswasta,260,4,27272111.51593495,2025-08-26 18:00:00
TRX00587,ACC025,446.5078642852281,2025-09-02 04:00:00,Withdrawal,Jakarta,DEV2,10.0.0.1,M004,ATM,33,PNS,30,1,26662282.14265754,2025-09-01 04:00:00
TRX00588,ACC094,56.03648699897479,2025-09-02 14:00:00,Payment,Bandung,DEV2,172.16.0.1,M004,Mobile Banking,32,Pelajar,114,4,3885994.8970799726,2025-08-28 14:00:00
TRX00589,ACC078,168.12095632780324,2025-09-03 00:00:00,Payment,Medan,DEV4,10.0.0.1,M001,ATM,66,Karyawan Swasta,75,1,34940951.12937419,2025-08-29 00:00:00
TRX00590,ACC071,73.65152802541856,2025-09-03 10:00:00,Transfer,Medan,DEV2,192.168.1.1,M004,ATM,45,Pelajar,272,4,31226232.313477557,2025-08-28 10:00:00
TRX00591,ACC017,49.36877006303763,2025-09-03 20:00:00,Payment,Bandung,DEV1,10.0.0.1,M003,ATM,48,Karyawan Swasta,58,1,9531962.409050211,2025-08-31 20:00:00
TRX00592,ACC084,156.66270009993795,2025-09-04 06:00:00,Payment,Surabaya,DEV4,10.0.0.1,M001,ATM,40,Pelajar,25,4,23524799.621486787,2025-08-30 06:00:00
TRX00593,ACC009,249.95866501125556,2025-09-04 16:00:00,Withdrawal,Bali,DEV1,192.168.1.1,M002,Mobile Banking,65,Karyawan Swasta,154,1,36044113.53228014,2025-08-28 16:00:00
TRX00594,ACC038,850.022782386211,2025-09-05 02:00:00,Payment,Medan,DEV3,10.0.0.1,M002,ATM,62,Wiraswasta,259,2,26518843.4530097,2025-08-31 02:00:00
TRX00595,ACC048,220.9051206367164,2025-09-05 12:00:00,Withdrawal,Bandung,DEV3,10.0.0.1,M003,Internet Banking,60,Karyawan Swasta,84,3,19834904.901560154,2025-08-31 12:00:00
TRX00596,ACC060,388.734193337738,2025-09-05 22:00:00,Withdrawal,Bandung,DEV2,172.16.0.1,M003,ATM,34,Karyawan Swasta,299,4,16184689.058239087,2025-08-31 22:00:00
TRX00597,ACC063,395.4106162916009,2025-09-06 08:00:00,Payment,Surabaya,DEV3,10.0.0.1,M001,ATM,66,Pelajar,291,1,30558653.945538275,2025-09-03 08:00:00
TRX00598,ACC086,8360.734395276619,2025-09-06 18:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M001,Mobile Banking,51,Pelajar,75,2,46961524.04568101,2025-09-05 18:00:00
TRX00599,ACC002,9.825208659039971,2025-09-07 04:00:00,Transfer,Jakarta,DEV3,192.168.1.1,M003,Mobile Banking,30,Pelajar,134,4,33620067.53982642,2025-09-02 04:00:00
TRX00600,ACC088,52.88391348694388,2025-09-07 14:00:00,Deposit,Medan,DEV1,172.16.0.1,M003,Internet Banking,31,PNS,96,4,3829820.5914521436,2025-08-29 14:00:00
TRX00601,ACC072,1354.359704373073,2025-09-08 00:00:00,Deposit,Jakarta,DEV2,172.16.0.1,M002,ATM,28,PNS,50,4,23088180.176758476,2025-09-07 00:00:00
TRX00602,ACC011,87.52989461179392,2025-09-08 10:00:00,Payment,Bandung,DEV2,172.16.0.1,M002,ATM,45,Karyawan Swasta,195,3,44552124.162380315,2025-09-05 10:00:00
TRX00603,ACC064,560.4302018568342,2025-09-08 20:00:00,Transfer,Bali,DEV1,10.0.0.1,M002,ATM,59,Karyawan Swasta,275,1,4813675.047474235,2025-09-04 20:00:00
TRX00604,ACC077,209.56087828964417,2025-09-09 06:00:00,Withdrawal,Bali,DEV3,172.16.0.1,M003,Internet Banking,49,Wiraswasta,280,1,49444898.03566341,2025-09-08 06:00:00
TRX00605,ACC081,3490.511624786004,2025-09-09 16:00:00,Deposit,Surabaya,DEV2,192.168.1.1,M004,Mobile Banking,52,Wiraswasta,51,4,47458562.742906526,2025-09-08 16:00:00
TRX00606,ACC072,27.950032416521708,2025-09-10 02:00:00,Withdrawal,Bali,DEV4,172.16.0.1,M003,Internet Banking,48,Karyawan Swasta,102,4,4005896.5884208055,2025-09-02 02:00:00
TRX00607,ACC021,927.6929718818133,2025-09-10 12:00:00,Deposit,Bali,DEV2,192.168.1.1,M003,ATM,34,PNS,194,4,46677324.690432794,2025-09-08 12:00:00
TRX00608,ACC018,2047.4941486250302,2025-09-10 22:00:00,Payment,Bali,DEV3,172.16.0.1,M002,Mobile Banking,64,Karyawan Swasta,224,2,18220316.253947165,2025-09-02 22:00:00
TRX00609,ACC094,32.40691040780643,2025-09-11 08:00:00,Transfer,Bandung,DEV4,172.16.0.1,M003,Mobile Banking,26,Wiraswasta,26,4,42250987.43708554,2025-09-04 08:00:00
TRX00610,ACC064,480.24931022863575,2025-09-11 18:00:00,Deposit,Bali,DEV3,192.168.1.1,M001,Internet Banking,27,PNS,274,3,20977328.551892247,2025-09-09 18:00:00
TRX00611,ACC082,34.8743994965517,2025-09-12 04:00:00,Transfer,Bali,DEV1,172.16.0.1,M003,Mobile Banking,25,PNS,123,1,22098670.123855542,2025-09-06 04:00:00
TRX00612,ACC095,155.28192858055965,2025-09-12 14:00:00,Withdrawal,Bali,DEV4,172.16.0.1,M003,Mobile Banking,38,Wiraswasta,57,3,31748730.239779375,2025-09-06 14:00:00
TRX00613,ACC038,100.99975637672736,2025-09-13 00:00:00,Payment,Jakarta,DEV3,172.16.0.1,M003,ATM,30,Karyawan Swasta,106,4,38746423.22187157,2025-09-10 00:00:00
TRX00614,ACC032,4.038482883864678,2025-09-13 10:00:00,Transfer,Bandung,DEV4,10.0.0.1,M003,ATM,67,Pelajar,104,2,1786078.632317607,2025-09-11 10:00:00
TRX00615,ACC011,280.437641854198,2025-09-13 20:00:00,Payment,Surabaya,DEV3,192.168.1.1,M004,Mobile Banking,22,Karyawan Swasta,83,4,29698484.176804,2025-09-12 20:00:00
TRX00616,ACC045,184.01343134946305,2025-09-14 06:00:00,Transfer,Jakarta,DEV4,172.16.0.1,M003,Mobile Banking,23,Karyawan Swasta,77,4,9417976.405458812,2025-09-08 06:00:00
TRX00617,ACC089,1364.6025050357962,2025-09-14 16:00:00,Withdrawal,Medan,DEV3,192.168.1.1,M001,Internet Banking,47,Wiraswasta,255,4,17362880.941373825,2025-09-09 16:00:00
TRX00618,ACC033,371.19052749117867,2025-09-15 02:00:00,Withdrawal,Bandung,DEV1,192.168.1.1,M001,Internet Banking,48,PNS,86,4,17463636.441145305,2025-09-06 02:00:00
TRX00619,ACC041,4611.580348904467,2025-09-15 12:00:00,Payment,Bandung,DEV4,192.168.1.1,M003,Mobile Banking,34,Wiraswasta,217,4,23506110.977035567,2025-09-14 12:00:00
TRX00620,ACC008,174.26263767420204,2025-09-15 22:00:00,Withdrawal,Medan,DEV4,172.16.0.1,M002,ATM,28,Karyawan Swasta,263,1,16773406.952621052,2025-09-08 22:00:00
TRX00621,ACC011,126.68515602223549,2025-09-16 08:00:00,Deposit,Medan,DEV4,172.16.0.1,M004,Mobile Banking,37,Pelajar,230,3,5457319.8106883215,2025-09-11 08:00:00
TRX00622,ACC086,112.55759249321423,2025-09-16 18:00:00,Transfer,Medan,DEV4,192.168.1.1,M003,Mobile Banking,65,Pelajar,271,2,7366874.052420027,2025-09-11 18:00:00
TRX00623,ACC051,76.75487738607121,2025-09-17 04:00:00,Withdrawal,Surabaya,DEV1,10.0.0.1,M003,ATM,26,Pelajar,268,4,1768555.4794987738,2025-09-15 04:00:00
TRX00624,ACC088,5.41067376314342,2025-09-17 14:00:00,Deposit,Bali,DEV4,192.168.1.1,M003,ATM,19,Wiraswasta,83,2,23565429.35790484,2025-09-14 14:00:00
TRX00625,ACC041,106.66659758534512,2025-09-18 00:00:00,Payment,Bandung,DEV2,10.0.0.1,M002,Internet Banking,54,PNS,134,1,47726939.97316413,2025-09-11 00:00:00
TRX00626,ACC017,6.673990189339531,2025-09-18 10:00:00,Deposit,Bali,DEV1,192.168.1.1,M002,Internet Banking,18,Wiraswasta,197,3,5872193.660041016,2025-09-12 10:00:00
TRX00627,ACC076,292.37874007741027,2025-09-18 20:00:00,Payment,Bali,DEV2,192.168.1.1,M002,Internet Banking,21,Pelajar,263,4,47318598.200853795,2025-09-16 20:00:00
TRX00628,ACC046,23.101777469384995,2025-09-19 06:00:00,Payment,Medan,DEV4,192.168.1.1,M004,Internet Banking,53,Karyawan Swasta,244,1,36694739.58513147,2025-09-13 06:00:00
TRX00629,ACC032,38.80313589375772,2025-09-19 16:00:00,Transfer,Surabaya,DEV3,172.16.0.1,M001,ATM,42,PNS,259,1,31911190.266414743,2025-09-17 16:00:00
TRX00630,ACC079,54.37392438300267,2025-09-20 02:00:00,Transfer,Jakarta,DEV2,10.0.0.1,M004,Mobile Banking,20,Wiraswasta,81,3,32299359.99064579,2025-09-18 02:00:00
TRX00631,ACC080,109.13628728646688,2025-09-20 12:00:00,Deposit,Surabaya,DEV4,10.0.0.1,M002,Internet Banking,26,Wiraswasta,244,4,41353709.654974476,2025-09-18 12:00:00
TRX00632,ACC054,149.95007155818703,2025-09-20 22:00:00,Transfer,Bali,DEV2,192.168.1.1,M001,Internet Banking,39,PNS,165,3,5435301.232553086,2025-09-17 22:00:00
TRX00633,ACC086,755.0012271482361,2025-09-21 08:00:00,Transfer,Surabaya,DEV4,172.16.0.1,M001,ATM,40,PNS,124,3,25287240.74592053,2025-09-19 08:00:00
TRX00634,ACC092,62.40871067219181,2025-09-21 18:00:00,Transfer,Medan,DEV4,172.16.0.1,M002,ATM,29,Karyawan Swasta,237,2,34884847.79921185,2025-09-17 18:00:00
TRX00635,ACC020,304.9717667633013,2025-09-22 04:00:00,Deposit,Jakarta,DEV4,10.0.0.1,M002,Mobile Banking,27,PNS,254,2,29382340.209170826,2025-09-13 04:00:00
TRX00636,ACC033,8922.226926346624,2025-09-22 14:00:00,Withdrawal,Medan,DEV3,172.16.0.1,M004,Mobile Banking,51,Karyawan Swasta,23,3,41655675.6440624,2025-09-16 14:00:00
TRX00637,ACC074,261.3932698090063,2025-09-23 00:00:00,Transfer,Jakarta,DEV2,10.0.0.1,M002,ATM,60,Pelajar,25,2,3706358.2796664396,2025-09-22 00:00:00
TRX00638,ACC040,113.21235654869997,2025-09-23 10:00:00,Transfer,Bali,DEV1,10.0.0.1,M001,Internet Banking,27,Pelajar,51,1,34565981.87100838,2025-09-15 10:00:00
TRX00639,ACC032,46.121191143094386,2025-09-23 20:00:00,Deposit,Jakarta,DEV1,10.0.0.1,M003,Internet Banking,47,Wiraswasta,119,3,26747983.746197414,2025-09-16 20:00:00
TRX00640,ACC097,110.88600391847108,2025-09-24 06:00:00,Withdrawal,Jakarta,DEV1,172.16.0.1,M002,Internet Banking,39,Pelajar,287,4,19020127.112599175,2025-09-21 06:00:00
TRX00641,ACC002,39.27819320474892,2025-09-24 16:00:00,Transfer,Jakarta,DEV1,10.0.0.1,M002,Mobile Banking,23,Pelajar,28,4,17079721.61347814,2025-09-23 16:00:00
TRX00642,ACC097,222.06988730827328,2025-09-25 02:00:00,Payment,Surabaya,DEV4,10.0.0.1,M004,Internet Banking,67,Karyawan Swasta,75,1,31079548.375432223,2025-09-20 02:00:00
TRX00643,ACC033,173.35061293687738,2025-09-25 12:00:00,Deposit,Surabaya,DEV2,192.168.1.1,M004,Internet Banking,19,Wiraswasta,176,4,44560669.19474881,2025-09-21 12:00:00
TRX00644,ACC077,5.793120938877997,2025-09-25 22:00:00,Transfer,Bali,DEV2,10.0.0.1,M002,ATM,47,PNS,82,4,24859178.71244565,2025-09-17 22:00:00
TRX00645,ACC030,144.33875344281816,2025-09-26 08:00:00,Transfer,Jakarta,DEV3,10.0.0.1,M001,Internet Banking,19,Wiraswasta,121,3,41253685.88743831,2025-09-25 08:00:00
TRX00646,ACC033,745.6225216270263,2025-09-26 18:00:00,Payment,Bandung,DEV2,192.168.1.1,M001,ATM,49,Pelajar,283,1,20167603.454013977,2025-09-25 18:00:00
TRX00647,ACC077,81.5594515915572,2025-09-27 04:00:00,Payment,Bali,DEV2,192.168.1.1,M003,Internet Banking,59,PNS,94,3,5209483.693379509,2025-09-23 04:00:00
TRX00648,ACC026,55.737593161355164,2025-09-27 14:00:00,Deposit,Jakarta,DEV2,172.16.0.1,M002,Mobile Banking,33,Wiraswasta,148,1,3169136.2492860635,2025-09-19 14:00:00
TRX00649,ACC022,18.79233060996491,2025-09-28 00:00:00,Deposit,Jakarta,DEV3,10.0.0.1,M004,Internet Banking,29,Wiraswasta,48,3,2661585.129051511,2025-09-23 00:00:00
TRX00650,ACC066,9.143213751037,2025-09-28 10:00:00,Payment,Surabaya,DEV1,172.16.0.1,M001,Internet Banking,18,Wiraswasta,114,3,19069492.08368773,2025-09-26 10:00:00
TRX00651,ACC038,516.4734587981294,2025-09-28 20:00:00,Deposit,Bali,DEV2,172.16.0.1,M003,ATM,25,Wiraswasta,290,2,16928163.76670852,2025-09-22 20:00:00
TRX00652,ACC090,113.04460842443348,2025-09-29 06:00:00,Payment,Jakarta,DEV3,192.168.1.1,M002,ATM,65,Karyawan Swasta,132,4,35925057.47876622,2025-09-24 06:00:00
TRX00653,ACC046,472.4974466506056,2025-09-29 16:00:00,Transfer,Jakarta,DEV3,172.16.0.1,M001,ATM,67,Wiraswasta,227,1,37166792.92908481,2025-09-27 16:00:00
TRX00654,ACC015,1475.8444550786191,2025-09-30 02:00:00,Payment,Bali,DEV4,10.0.0.1,M002,Internet Banking,30,Pelajar,70,4,2637613.0448036175,2025-09-27 02:00:00
TRX00655,ACC098,591.0328072965744,2025-09-30 12:00:00,Payment,Bandung,DEV3,192.168.1.1,M002,Internet Banking,32,Pelajar,109,2,11134050.818161847,2025-09-21 12:00:00
TRX00656,ACC044,65.78826755789169,2025-09-30 22:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M001,Mobile Banking,61,Karyawan Swasta,213,1,13785666.322929095,2025-09-23 22:00:00
TRX00657,ACC049,184.43581135020847,2025-10-01 08:00:00,Payment,Bali,DEV2,10.0.0.1,M001,Internet Banking,25,PNS,267,2,27425838.00872619,2025-09-24 08:00:00
TRX00658,ACC075,59.017894956435704,2025-10-01 18:00:00,Payment,Bandung,DEV3,192.168.1.1,M001,Mobile Banking,27,PNS,14,4,7311309.672956818,2025-09-25 18:00:00
TRX00659,ACC061,51.29366760699867,2025-10-02 04:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M002,ATM,63,Pelajar,206,3,6783666.848060018,2025-09-24 04:00:00
TRX00660,ACC067,248.1969895591142,2025-10-02 14:00:00,Deposit,Jakarta,DEV3,192.168.1.1,M002,ATM,22,Pelajar,189,2,47195065.57147711,2025-09-28 14:00:00
TRX00661,ACC006,42.58743153364979,2025-10-03 00:00:00,Withdrawal,Bali,DEV3,10.0.0.1,M003,ATM,67,Karyawan Swasta,142,2,40229725.07415927,2025-09-25 00:00:00
TRX00662,ACC009,5.399317579226114,2025-10-03 10:00:00,Transfer,Bandung,DEV3,192.168.1.1,M004,Mobile Banking,36,PNS,262,3,9114679.614349399,2025-09-29 10:00:00
TRX00663,ACC006,39.16479107837913,2025-10-03 20:00:00,Withdrawal,Medan,DEV3,172.16.0.1,M002,Internet Banking,64,PNS,274,4,20387733.614483997,2025-09-25 20:00:00
TRX00664,ACC073,93.66066247952354,2025-10-04 06:00:00,Transfer,Bali,DEV3,10.0.0.1,M004,ATM,55,Wiraswasta,102,2,17845537.76295252,2025-09-25 06:00:00
TRX00665,ACC095,1454.0350253253796,2025-10-04 16:00:00,Deposit,Surabaya,DEV1,192.168.1.1,M001,Internet Banking,28,Wiraswasta,159,4,39571103.29586382,2025-10-01 16:00:00
TRX00666,ACC032,71.06491998099557,2025-10-05 02:00:00,Withdrawal,Jakarta,DEV2,10.0.0.1,M002,Internet Banking,60,Wiraswasta,147,3,25559624.53225829,2025-10-02 02:00:00
TRX00667,ACC041,319.8608752920705,2025-10-05 12:00:00,Withdrawal,Jakarta,DEV2,10.0.0.1,M003,ATM,37,Karyawan Swasta,217,1,6479701.875974004,2025-10-03 12:00:00
TRX00668,ACC076,115.30002557145387,2025-10-05 22:00:00,Deposit,Surabaya,DEV2,10.0.0.1,M003,Mobile Banking,37,Pelajar,134,2,36975703.95149657,2025-10-02 22:00:00
TRX00669,ACC008,934.1226213052065,2025-10-06 08:00:00,Transfer,Surabaya,DEV2,192.168.1.1,M004,Internet Banking,38,Karyawan Swasta,243,4,19904710.113423456,2025-10-03 08:00:00
TRX00670,ACC072,841.8859705709625,2025-10-06 18:00:00,Withdrawal,Bali,DEV1,172.16.0.1,M001,ATM,35,PNS,70,3,13219919.956844138,2025-10-01 18:00:00
TRX00671,ACC050,866.3271926860994,2025-10-07 04:00:00,Transfer,Surabaya,DEV4,172.16.0.1,M004,Internet Banking,67,Pelajar,275,3,18837381.238833934,2025-10-02 04:00:00
TRX00672,ACC092,11.012430782378582,2025-10-07 14:00:00,Withdrawal,Medan,DEV4,172.16.0.1,M001,Internet Banking,27,Wiraswasta,143,2,24938052.523984127,2025-10-05 14:00:00
TRX00673,ACC062,202.36764559738845,2025-10-08 00:00:00,Payment,Bandung,DEV1,192.168.1.1,M003,Internet Banking,51,Karyawan Swasta,122,1,17221464.26920877,2025-10-02 00:00:00
TRX00674,ACC084,463.31533907927536,2025-10-08 10:00:00,Withdrawal,Surabaya,DEV1,172.16.0.1,M004,Internet Banking,43,Karyawan Swasta,200,2,12171098.052328715,2025-10-03 10:00:00
TRX00675,ACC062,263.04045558993096,2025-10-08 20:00:00,Deposit,Surabaya,DEV3,192.168.1.1,M003,Internet Banking,47,Wiraswasta,196,4,19985251.23731862,2025-10-02 20:00:00
TRX00676,ACC007,385.63621956514646,2025-10-09 06:00:00,Deposit,Medan,DEV3,10.0.0.1,M003,Mobile Banking,26,Karyawan Swasta,98,3,1056728.2464199224,2025-10-08 06:00:00
TRX00677,ACC075,161.98868812867664,2025-10-09 16:00:00,Transfer,Jakarta,DEV3,10.0.0.1,M001,Mobile Banking,63,Wiraswasta,196,1,38647642.520206064,2025-10-04 16:00:00
TRX00678,ACC084,48.56114326925746,2025-10-10 02:00:00,Withdrawal,Jakarta,DEV2,172.16.0.1,M004,ATM,68,PNS,141,4,8630150.189022532,2025-10-01 02:00:00
TRX00679,ACC080,11.638911480629568,2025-10-10 12:00:00,Transfer,Bali,DEV3,192.168.1.1,M004,Mobile Banking,48,Pelajar,132,2,2290840.2201687987,2025-10-08 12:00:00
TRX00680,ACC004,56.35358490614205,2025-10-10 22:00:00,Transfer,Medan,DEV4,10.0.0.1,M003,Mobile Banking,59,PNS,57,3,32719564.77596345,2025-10-09 22:00:00
TRX00681,ACC006,8243.372395369597,2025-10-11 08:00:00,Payment,Bandung,DEV2,192.168.1.1,M003,Mobile Banking,21,PNS,297,2,38719412.82830124,2025-10-02 08:00:00
TRX00682,ACC058,71.63066295573947,2025-10-11 18:00:00,Payment,Bandung,DEV3,192.168.1.1,M001,Internet Banking,23,Wiraswasta,188,1,40710073.66648287,2025-10-02 18:00:00
TRX00683,ACC022,7.853149494830835,2025-10-12 04:00:00,Deposit,Medan,DEV2,10.0.0.1,M002,Internet Banking,31,Karyawan Swasta,189,1,24726108.21476394,2025-10-03 04:00:00
TRX00684,ACC026,445.40057290518564,2025-10-12 14:00:00,Transfer,Bandung,DEV4,192.168.1.1,M002,ATM,21,PNS,108,1,10347872.416030267,2025-10-06 14:00:00
TRX00685,ACC003,535.4941754710919,2025-10-13 00:00:00,Deposit,Jakarta,DEV3,10.0.0.1,M003,ATM,43,PNS,43,1,36887661.094766356,2025-10-05 00:00:00
TRX00686,ACC041,1023.5032548650232,2025-10-13 10:00:00,Withdrawal,Bandung,DEV4,10.0.0.1,M002,ATM,64,PNS,79,1,35015682.55000143,2025-10-12 10:00:00
TRX00687,ACC060,300.80666685001347,2025-10-13 20:00:00,Transfer,Bandung,DEV4,10.0.0.1,M002,Internet Banking,65,Karyawan Swasta,180,2,12388909.631748345,2025-10-09 20:00:00
TRX00688,ACC014,527.6336887878122,2025-10-14 06:00:00,Transfer,Medan,DEV4,192.168.1.1,M002,Mobile Banking,56,Karyawan Swasta,281,1,45180047.01755337,2025-10-13 06:00:00
TRX00689,ACC075,2345.668470401866,2025-10-14 16:00:00,Withdrawal,Medan,DEV3,10.0.0.1,M002,Mobile Banking,34,Wiraswasta,68,1,5308135.758333167,2025-10-06 16:00:00
TRX00690,ACC082,48.510960490515686,2025-10-15 02:00:00,Withdrawal,Bandung,DEV1,192.168.1.1,M003,Internet Banking,36,PNS,190,3,49136143.15560715,2025-10-14 02:00:00
TRX00691,ACC012,36.02538907133861,2025-10-15 12:00:00,Deposit,Surabaya,DEV3,10.0.0.1,M002,ATM,68,Pelajar,28,1,43026365.76777548,2025-10-12 12:00:00
TRX00692,ACC087,28.735123523723264,2025-10-15 22:00:00,Deposit,Medan,DEV4,10.0.0.1,M002,ATM,66,Karyawan Swasta,235,3,34426142.40940585,2025-10-11 22:00:00
TRX00693,ACC012,99.61827386075035,2025-10-16 08:00:00,Withdrawal,Bali,DEV3,172.16.0.1,M001,ATM,23,Wiraswasta,104,3,46943619.42516366,2025-10-08 08:00:00
TRX00694,ACC013,1274.276224994414,2025-10-16 18:00:00,Deposit,Bali,DEV4,172.16.0.1,M003,Internet Banking,46,PNS,90,3,36143327.29935302,2025-10-10 18:00:00
TRX00695,ACC025,327.70130946382534,2025-10-17 04:00:00,Withdrawal,Jakarta,DEV1,172.16.0.1,M004,ATM,28,Pelajar,184,2,9603804.151799291,2025-10-10 04:00:00
TRX00696,ACC045,308.9062797349576,2025-10-17 14:00:00,Transfer,Bandung,DEV2,192.168.1.1,M004,ATM,33,Karyawan Swasta,231,2,22163591.291829307,2025-10-09 14:00:00
TRX00697,ACC019,9.689454285228498,2025-10-18 00:00:00,Transfer,Surabaya,DEV1,192.168.1.1,M001,Internet Banking,47,Pelajar,112,4,3668000.9141486045,2025-10-16 00:00:00
TRX00698,ACC055,52.46885519300006,2025-10-18 10:00:00,Payment,Jakarta,DEV1,10.0.0.1,M001,Mobile Banking,42,Karyawan Swasta,63,4,19543905.37217696,2025-10-10 10:00:00
TRX00699,ACC045,9.454714922777894,2025-10-18 20:00:00,Transfer,Bandung,DEV2,10.0.0.1,M003,Internet Banking,57,Wiraswasta,192,3,37105990.68488671,2025-10-15 20:00:00
TRX00700,ACC008,859.9452152169531,2025-10-19 06:00:00,Withdrawal,Medan,DEV3,10.0.0.1,M004,Internet Banking,28,Pelajar,77,2,19383523.211447787,2025-10-12 06:00:00
TRX00701,ACC093,1601.137734081641,2025-10-19 16:00:00,Deposit,Bali,DEV2,10.0.0.1,M002,Internet Banking,24,PNS,37,1,16581679.355859892,2025-10-16 16:00:00
TRX00702,ACC053,477.87542953526724,2025-10-20 02:00:00,Payment,Surabaya,DEV3,192.168.1.1,M001,Internet Banking,43,PNS,283,4,29808250.553264562,2025-10-13 02:00:00
